,Clip,Activity,Assessment,Game,session_title,accumulated_correct_attempts,accumulated_uncorrect_attempts,duration_mean,accumulated_accuracy,accuracy_group,0,1,2,3,accumulated_accuracy_group,accumulated_actions
13771,6,1,0,0,35,0,0,0.0,0.0,2,0,0,0,0,0.0,149
13772,12,5,1,1,21,1,1,59.0,0.5,0,0,0,1,0,2.0,596
13773,3,1,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,198
13774,4,1,1,1,8,1,0,33.0,1.0,1,0,0,0,1,3.0,245
13775,5,1,2,1,12,2,2,43.5,0.6666666666666666,1,0,1,0,1,2.0,287
13776,4,0,0,0,35,0,0,0.0,0.0,0,0,0,0,0,0.0,4
13777,3,1,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,288
13778,5,1,1,3,35,1,0,30.0,1.0,3,0,0,0,1,3.0,485
13779,6,1,2,5,12,2,0,24.0,1.0,2,0,0,0,2,3.0,641
13780,8,1,3,5,21,3,1,31.0,0.8333333333333334,3,0,0,1,2,2.6666666666666665,687
13781,8,2,4,6,20,4,1,33.0,0.875,1,0,0,1,3,2.75,999
13782,14,5,5,11,35,5,10,51.0,0.72,3,0,1,1,3,2.4,1662
13783,15,5,6,11,12,6,10,46.166666666666664,0.7666666666666666,2,0,1,1,4,2.5,1680
13784,16,7,7,11,21,7,11,48.142857142857146,0.7285714285714285,3,0,1,2,4,2.4285714285714284,1838
13785,17,8,8,13,20,8,11,46.25,0.7625,1,0,1,2,5,2.5,2252
13786,19,8,9,14,35,9,28,69.66666666666667,0.6839506172839506,3,0,2,2,5,2.3333333333333335,2448
13787,19,8,10,14,12,10,28,65.3,0.7155555555555555,3,0,2,2,6,2.4,2469
13788,6,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,6
13789,8,1,1,1,12,1,0,17.0,1.0,2,0,0,0,1,3.0,140
13790,15,2,2,2,8,2,1,36.5,0.75,3,0,0,1,1,2.5,418
13791,31,3,3,2,21,3,1,33.333333333333336,0.8333333333333334,2,0,0,1,2,2.6666666666666665,513
13792,40,3,4,2,20,4,2,40.75,0.75,3,0,0,2,2,2.5,577
13793,43,3,5,2,35,5,2,46.2,0.8,3,0,0,2,3,2.6,637
13794,47,4,6,2,12,6,2,41.0,0.8333333333333334,3,0,0,2,4,2.6666666666666665,709
13795,68,5,8,3,35,7,2,35.0,0.75,3,1,0,2,5,2.375,905
13796,7,2,0,0,35,0,0,0.0,0.0,0,0,0,0,0,0.0,101
13797,9,2,0,4,21,0,0,0.0,0.0,3,0,0,0,0,0.0,489
13798,13,2,1,5,35,1,0,44.0,1.0,3,0,0,0,1,3.0,650
13799,6,1,0,1,12,0,0,0.0,0.0,3,0,0,0,0,0.0,136
13800,11,3,1,2,21,1,0,48.0,1.0,3,0,0,0,1,3.0,329
13801,14,4,2,4,20,2,0,46.5,1.0,2,0,0,0,2,3.0,750
13802,20,4,3,5,12,3,1,57.333333333333336,0.8333333333333334,2,0,0,1,2,2.6666666666666665,892
13803,3,3,0,5,8,0,0,0.0,0.0,2,0,0,0,0,0.0,842
13804,13,4,1,8,35,1,1,35.0,0.5,2,0,0,1,0,2.0,1487
13805,15,5,2,9,12,2,2,33.0,0.5,1,0,0,2,0,2.0,1731
13806,15,6,3,9,20,3,6,43.666666666666664,0.39999999999999997,0,0,1,2,0,1.6666666666666667,1916
13807,22,3,0,7,35,0,0,0.0,0.0,0,0,0,0,0,0.0,1673
13808,8,5,0,5,8,0,0,0.0,0.0,0,0,0,0,0,0.0,732
13809,8,5,1,5,8,0,4,104.0,0.0,0,1,0,0,0,0.0,867
13810,27,11,2,10,8,0,5,64.5,0.0,3,2,0,0,0,0.0,1358
13811,30,12,3,10,21,1,5,62.666666666666664,0.3333333333333333,0,2,0,0,1,1.0,1491
13812,0,0,0,1,8,0,0,0.0,0.0,2,0,0,0,0,0.0,145
13813,0,0,1,1,12,1,1,23.0,0.5,3,0,0,1,0,2.0,175
13814,2,0,0,2,35,0,0,0.0,0.0,2,0,0,0,0,0.0,392
13815,7,2,0,2,35,0,0,0.0,0.0,1,0,0,0,0,0.0,520
13816,8,3,1,4,12,1,2,88.0,0.3333333333333333,1,0,1,0,0,1.0,911
13817,2,2,0,2,12,0,0,0.0,0.0,0,0,0,0,0,0.0,461
13818,3,0,0,0,8,0,0,0.0,0.0,3,0,0,0,0,0.0,3
13819,6,0,1,0,35,1,0,28.0,1.0,3,0,0,0,1,3.0,33
13820,8,0,2,0,12,2,0,25.0,1.0,3,0,0,0,2,3.0,63
13821,11,0,3,0,21,3,0,32.333333333333336,1.0,3,0,0,0,3,3.0,113
13822,5,1,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0.0,536
13823,6,6,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,450
13824,13,8,1,4,21,1,0,48.0,1.0,3,0,0,0,1,3.0,616
13825,2,1,0,0,8,0,0,0.0,0.0,1,0,0,0,0,0.0,59
13826,4,1,1,1,35,1,2,56.0,0.3333333333333333,3,0,1,0,0,1.0,269
13827,4,1,2,1,35,2,2,38.0,0.6666666666666666,3,0,1,0,1,2.0,283
13828,4,1,3,1,35,3,2,32.666666666666664,0.7777777777777777,0,0,1,0,2,2.3333333333333335,304
13829,4,1,4,1,35,3,5,35.5,0.5833333333333333,3,1,1,0,2,1.75,335
13830,6,2,5,2,12,4,5,33.2,0.6666666666666666,0,1,1,0,3,2.0,421
13831,8,3,6,2,20,4,6,30.666666666666668,0.5555555555555555,1,2,1,0,3,1.6666666666666667,591
13832,8,3,7,2,20,5,11,47.714285714285715,0.49999999999999994,2,2,2,0,3,1.5714285714285714,697
13833,1,3,0,0,8,0,0,0.0,0.0,0,0,0,0,0,0.0,286
13834,3,1,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,8
13835,9,2,1,3,8,1,0,78.0,1.0,3,0,0,0,1,3.0,547
13836,13,2,2,3,12,2,0,59.0,1.0,0,0,0,0,2,3.0,587
13837,0,0,0,1,8,0,0,0.0,0.0,0,0,0,0,0,0.0,142
13838,13,0,2,2,20,0,1,13.5,0.0,1,2,0,0,0,0.0,203
13839,21,0,3,2,21,1,3,19.666666666666668,0.1111111111111111,3,2,1,0,0,0.3333333333333333,251
13840,26,1,4,3,20,2,3,22.0,0.3333333333333333,3,2,1,0,1,1.0,585
13841,30,3,5,6,8,3,3,26.4,0.4666666666666666,2,2,1,0,2,1.4,1096
13842,39,3,7,9,35,4,4,24.142857142857142,0.4047619047619047,3,3,1,1,2,1.2857142857142858,1382
13843,41,6,8,10,12,5,4,25.0,0.47916666666666663,3,3,1,1,3,1.5,1645
13844,47,7,9,12,35,6,4,28.0,0.537037037037037,3,3,1,1,4,1.6666666666666667,1970
13845,3,0,0,0,8,0,0,0.0,0.0,3,0,0,0,0,0.0,3
13846,3,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,3
13847,4,0,1,0,12,1,0,14.0,1.0,0,0,0,0,1,3.0,17
13848,3,3,0,1,21,0,0,0.0,0.0,0,0,0,0,0,0.0,312
13849,3,3,1,1,21,0,2,66.0,0.0,3,1,0,0,0,0.0,407
13850,4,3,2,2,21,1,2,53.0,0.5,3,1,0,0,1,1.5,511
13851,9,6,3,9,8,2,2,43.0,0.6666666666666666,2,1,0,0,2,2.0,1251
13852,2,0,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,107
13853,2,0,1,1,8,1,0,28.0,1.0,1,0,0,0,1,3.0,141
13854,14,4,2,5,20,2,3,36.0,0.625,1,0,1,0,1,2.0,1375
13855,1,0,0,0,12,0,0,0.0,0.0,0,0,0,0,0,0.0,1
13856,1,0,1,0,12,0,1,121.0,0.0,0,1,0,0,0,0.0,51
13857,2,2,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,243
13858,4,2,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,349
13859,4,2,1,3,8,1,0,26.0,1.0,3,0,0,0,1,3.0,379
13860,16,4,3,6,35,2,0,19.0,0.6666666666666666,3,1,0,0,2,2.0,775
13861,18,5,4,8,12,3,0,19.75,0.75,3,1,0,0,3,2.25,1115
13862,22,8,5,12,8,4,0,27.0,0.8,3,1,0,0,4,2.4,1744
13863,22,8,6,12,8,5,0,27.666666666666668,0.8333333333333334,1,1,0,0,5,2.5,1776
13864,10,2,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,310
13865,5,1,0,2,8,0,0,0.0,0.0,2,0,0,0,0,0.0,664
13866,5,1,1,2,8,1,1,57.0,0.5,2,0,0,1,0,2.0,735
13867,7,1,2,3,21,2,2,45.5,0.5,0,0,0,2,0,2.0,892
13868,9,4,0,6,20,0,0,0.0,0.0,0,0,0,0,0,0.0,1529
13869,9,6,1,7,12,0,6,50.0,0.0,0,1,0,0,0,0.0,1923
13870,12,8,2,7,21,0,8,45.5,0.0,2,2,0,0,0,0.0,2139
13871,30,11,3,14,8,1,9,47.0,0.16666666666666666,1,2,0,1,0,0.6666666666666666,3188
13872,35,13,4,18,35,2,11,52.0,0.20833333333333331,2,2,1,1,0,0.75,3967
13873,36,14,5,20,12,3,12,48.2,0.26666666666666666,0,2,1,2,0,1.0,4184
13874,40,20,6,24,8,3,16,52.5,0.2222222222222222,3,3,1,2,0,0.8333333333333334,5194
13875,40,20,7,24,12,4,16,49.142857142857146,0.3333333333333333,0,3,1,2,1,1.1428571428571428,5227
13876,44,20,8,25,35,4,20,51.625,0.29166666666666663,1,4,1,2,1,1.0,5473
13877,48,20,9,26,35,5,22,54.666666666666664,0.2962962962962963,2,4,2,2,1,1.0,6218
13878,49,20,10,26,12,6,23,52.5,0.31666666666666665,0,4,2,3,1,1.1,6243
13879,58,22,11,28,21,6,30,64.27272727272727,0.28787878787878785,0,5,2,3,1,1.0,6783
13880,60,23,12,29,20,6,33,64.41666666666667,0.2638888888888889,0,6,2,3,1,0.9166666666666666,7163
13881,61,23,13,31,12,6,35,63.92307692307692,0.24358974358974358,0,7,2,3,1,0.8461538461538461,7267
13882,62,25,14,32,8,6,36,62.357142857142854,0.2261904761904762,3,8,2,3,1,0.7857142857142857,7554
13883,62,25,15,33,20,7,36,64.86666666666666,0.27777777777777773,0,8,2,3,2,0.9333333333333333,7699
13884,69,26,17,33,21,7,39,59.8235294117647,0.24509803921568624,0,10,2,3,2,0.8235294117647058,7795
13885,70,26,19,35,12,7,42,56.1578947368421,0.21929824561403505,0,12,2,3,2,0.7368421052631579,8028
13886,71,26,20,36,35,7,44,55.05,0.20833333333333331,3,13,2,3,2,0.7,8075
13887,72,26,21,38,8,8,44,53.23809523809524,0.246031746031746,3,13,2,3,3,0.8095238095238095,8486
13888,72,27,22,39,8,9,44,52.5,0.2803030303030303,3,13,2,3,4,0.9090909090909091,8665
13889,80,29,23,40,21,10,44,52.391304347826086,0.3115942028985507,1,13,2,3,5,1.0,9101
13890,80,29,24,40,21,11,46,52.375,0.31249999999999994,3,13,3,3,5,1.0,9156
13891,81,29,25,41,20,12,46,51.48,0.34,1,13,3,3,6,1.08,9390
13892,4,0,0,1,35,0,0,0.0,0.0,3,0,0,0,0,0.0,59
13893,4,0,1,1,35,1,0,29.0,1.0,0,0,0,0,1,3.0,93
13894,5,1,2,2,12,1,1,21.0,0.5,1,1,0,0,1,1.5,275
13895,2,0,0,1,8,0,0,0.0,0.0,1,0,0,0,0,0.0,189
13896,5,1,1,1,35,1,2,168.0,0.3333333333333333,1,0,1,0,0,1.0,398
13897,9,1,2,2,8,2,5,150.5,0.29166666666666663,3,0,2,0,0,1.0,1215
13898,17,2,3,6,21,3,5,110.33333333333333,0.5277777777777778,3,0,2,0,1,1.6666666666666667,1832
13899,17,2,4,6,21,4,5,92.75,0.6458333333333333,0,0,2,0,2,2.0,1870
13900,26,4,5,9,21,4,13,100.0,0.5166666666666666,0,1,2,0,2,1.6,2297
13901,3,3,0,0,8,0,0,0.0,0.0,2,0,0,0,0,0.0,276
13902,5,4,1,0,21,1,1,40.0,0.5,1,0,0,1,0,2.0,400
13903,9,6,2,1,20,2,3,48.0,0.41666666666666663,0,0,1,1,0,1.5,1196
13904,13,2,0,2,21,0,0,0.0,0.0,0,0,0,0,0,0.0,230
13905,20,4,2,4,35,0,2,24.5,0.0,3,2,0,0,0,0.0,501
13906,22,4,3,4,12,1,2,27.666666666666668,0.3333333333333333,0,2,0,0,1,1.0,534
13907,24,5,4,5,21,1,5,34.75,0.25,1,3,0,0,1,0.75,823
13908,25,6,5,6,20,2,9,44.6,0.24,1,3,1,0,1,0.8,1269
13909,11,3,0,1,21,0,0,0.0,0.0,2,0,0,0,0,0.0,486
13910,0,0,0,0,21,0,0,0.0,0.0,1,0,0,0,0,0.0,0
13911,9,1,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,330
13912,16,5,0,4,21,0,0,0.0,0.0,3,0,0,0,0,0.0,878
13913,19,6,1,6,20,1,0,37.0,1.0,2,0,0,0,1,3.0,1245
13914,24,6,2,7,35,2,1,67.5,0.75,2,0,0,1,1,2.5,1335
13915,29,10,4,13,8,3,2,46.25,0.5,3,1,0,2,1,1.75,2935
13916,30,10,5,14,8,4,2,43.6,0.6,3,1,0,2,2,2.0,2985
13917,30,10,6,14,8,5,2,41.666666666666664,0.6666666666666666,2,1,0,2,3,2.1666666666666665,3015
13918,35,13,7,15,21,6,3,39.57142857142857,0.6428571428571429,1,1,0,3,3,2.142857142857143,3366
13919,37,13,8,15,35,7,5,40.25,0.6041666666666666,3,1,1,3,3,2.0,3416
13920,37,13,9,15,12,8,5,39.333333333333336,0.6481481481481481,0,1,1,3,4,2.111111111111111,3448
13921,42,14,10,17,35,8,6,43.3,0.5833333333333333,3,2,1,3,4,1.9,3887
13922,44,15,11,19,12,9,6,41.90909090909091,0.6212121212121212,2,2,1,3,5,2.0,4100
13923,50,17,12,20,21,10,7,43.0,0.611111111111111,3,2,1,4,5,2.0,4363
13924,55,18,13,22,20,11,7,41.61538461538461,0.641025641025641,1,2,1,4,6,2.076923076923077,4683
13925,58,21,14,26,8,12,9,42.642857142857146,0.619047619047619,3,2,2,4,6,2.0,5168
13926,6,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,6
13927,2,1,0,0,8,0,0,0.0,0.0,0,0,0,0,0,0.0,22
13928,4,2,1,0,12,0,39,97.0,0.0,1,1,0,0,0,0.0,249
13929,4,3,2,0,12,1,44,76.5,0.08333333333333333,0,1,1,0,0,0.5,336
13930,4,3,3,0,35,1,49,57.666666666666664,0.05555555555555555,1,2,1,0,0,0.3333333333333333,360
13931,8,5,5,1,20,2,75,81.6,0.04074074074074074,0,3,2,0,0,0.4,624
13932,8,6,6,1,21,2,129,122.5,0.033950617283950615,0,4,2,0,0,0.3333333333333333,1085
13933,12,7,8,2,8,2,135,100.125,0.02546296296296296,0,6,2,0,0,0.25,1358
13934,3,1,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,674
13935,3,1,1,1,8,1,0,42.0,1.0,3,0,0,0,1,3.0,714
13936,7,1,2,2,35,2,0,25.5,1.0,0,0,0,0,2,3.0,791
13937,8,2,3,4,12,2,1,26.333333333333332,0.6666666666666666,0,1,0,0,2,2.0,1104
13938,14,5,4,9,8,2,2,27.0,0.5,3,2,0,0,2,1.5,1570
13939,21,5,5,10,20,3,2,25.2,0.6,1,2,0,0,3,1.8,1620
13940,26,7,6,12,35,4,6,36.5,0.5333333333333333,3,2,1,0,3,1.6666666666666667,1721
13941,32,13,8,18,8,5,6,30.625,0.525,3,3,1,0,4,1.625,2536
13942,36,14,9,19,21,6,6,29.88888888888889,0.5777777777777778,2,3,1,0,5,1.7777777777777777,2881
13943,38,16,10,21,20,7,7,30.7,0.5700000000000001,3,3,1,1,5,1.8,3254
13944,2,3,0,4,8,0,0,0.0,0.0,1,0,0,0,0,0.0,654
13945,6,3,1,5,21,1,6,85.0,0.14285714285714285,3,0,1,0,0,1.0,967
13946,0,0,0,1,12,0,0,0.0,0.0,1,0,0,0,0,0.0,129
13947,8,2,1,1,20,1,3,66.0,0.25,2,0,1,0,0,1.0,380
13948,5,2,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,168
13949,8,3,1,2,35,1,0,29.0,1.0,3,0,0,0,1,3.0,395
13950,15,5,2,4,20,2,0,29.0,1.0,1,0,0,0,2,3.0,766
13951,6,0,0,0,20,0,0,0.0,0.0,1,0,0,0,0,0.0,6
13952,8,3,0,0,8,0,0,0.0,0.0,2,0,0,0,0,0.0,263
13953,9,3,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,518
13954,4,1,0,2,35,0,0,0.0,0.0,2,0,0,0,0,0.0,279
13955,8,5,0,5,8,0,0,0.0,0.0,1,0,0,0,0,0.0,1515
13956,8,5,1,5,8,1,4,126.0,0.2,3,0,1,0,0,1.0,1619
13957,8,5,2,5,8,2,4,75.5,0.6,1,0,1,0,1,2.0,1650
13958,8,5,3,5,8,3,6,79.0,0.5111111111111111,3,0,2,0,1,1.6666666666666667,1720
13959,8,5,4,5,8,4,6,71.5,0.6333333333333333,3,0,2,0,2,2.0,1765
13960,0,1,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,104
13961,3,3,1,5,35,1,0,29.0,1.0,3,0,0,0,1,3.0,949
13962,5,4,2,8,12,2,0,27.5,1.0,0,0,0,0,2,3.0,1141
13963,9,9,3,10,21,2,1,26.333333333333332,0.6666666666666666,3,1,0,0,2,2.0,1818
13964,9,9,4,10,21,3,1,31.75,0.75,3,1,0,0,3,2.25,1863
13965,11,10,5,12,20,4,1,31.8,0.8,2,1,0,0,4,2.4,2383
13966,11,10,6,12,20,5,2,34.833333333333336,0.75,3,1,0,1,4,2.3333333333333335,2425
13967,11,10,7,12,20,6,2,33.285714285714285,0.7857142857142857,1,1,0,1,5,2.4285714285714284,2446
13968,16,14,8,15,8,7,7,37.25,0.7083333333333334,3,1,1,1,5,2.25,3187
13969,20,16,9,16,21,8,7,35.77777777777778,0.7407407407407408,3,1,1,1,6,2.3333333333333335,3509
13970,21,17,10,18,20,9,7,34.8,0.7666666666666667,3,1,1,1,7,2.4,4134
13971,24,18,11,19,35,10,7,36.90909090909091,0.787878787878788,3,1,1,1,8,2.4545454545454546,4470
13972,24,18,12,19,12,11,7,35.75,0.8055555555555557,0,1,1,1,9,2.5,4488
13973,26,20,13,21,8,11,9,35.38461538461539,0.7435897435897437,3,2,1,1,9,2.3076923076923075,4767
13974,28,23,14,23,8,12,9,34.857142857142854,0.761904761904762,3,2,1,1,10,2.357142857142857,5224
13975,10,3,0,7,8,0,0,0.0,0.0,0,0,0,0,0,0.0,1573
13976,12,11,4,7,21,0,1,3414.75,0.0,1,4,0,0,0,0.0,3064
13977,15,12,5,8,35,1,3,2744.2,0.06666666666666667,0,4,1,0,0,0.2,3479
13978,17,12,6,9,35,1,5,2293.8333333333335,0.05555555555555555,0,5,1,0,0,0.16666666666666666,3519
13979,21,12,7,10,35,1,8,1971.142857142857,0.047619047619047616,3,6,1,0,0,0.14285714285714285,3694
13980,21,12,8,10,35,2,8,1728.0,0.16666666666666666,3,6,1,0,1,0.5,3722
13981,4,1,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,76
13982,10,1,0,2,35,0,0,0.0,0.0,2,0,0,0,0,0.0,249
13983,13,1,2,4,35,1,1,41.5,0.25,3,1,0,1,0,1.0,433
13984,13,1,4,4,21,2,1,37.25,0.375,3,2,0,1,1,1.25,486
13985,14,1,5,4,21,3,1,37.6,0.5,3,2,0,1,2,1.6,518
13986,15,1,6,5,20,4,1,37.333333333333336,0.5833333333333334,3,2,0,1,3,1.8333333333333333,993
13987,16,2,7,6,35,5,1,40.57142857142857,0.6428571428571429,3,2,0,1,4,2.0,1514
13988,17,2,8,7,12,6,1,39.0,0.6875,0,2,0,1,5,2.125,1543
13989,18,4,9,7,8,6,3,42.77777777777778,0.6111111111111112,3,3,0,1,5,1.8888888888888888,1844
13990,19,6,10,8,21,7,3,41.8,0.65,3,3,0,1,6,2.0,2024
13991,20,7,11,8,20,8,3,41.45454545454545,0.6818181818181818,3,3,0,1,7,2.090909090909091,2187
13992,23,7,12,8,35,9,3,41.416666666666664,0.7083333333333334,3,3,0,1,8,2.1666666666666665,2227
13993,24,7,13,9,12,10,3,41.46153846153846,0.7307692307692307,0,3,0,1,9,2.230769230769231,2262
13994,27,9,14,9,21,10,8,41.642857142857146,0.6785714285714286,3,4,0,1,9,2.0714285714285716,2517
13995,27,9,15,9,20,11,8,40.93333333333333,0.7,3,4,0,1,10,2.1333333333333333,2554
13996,0,1,0,0,8,0,0,0.0,0.0,3,0,0,0,0,0.0,83
13997,3,2,1,3,35,1,0,36.0,1.0,3,0,0,0,1,3.0,615
13998,6,0,0,1,20,0,0,0.0,0.0,2,0,0,0,0,0.0,61
13999,6,0,1,1,21,1,1,64.0,0.5,3,0,0,1,0,2.0,115
14000,14,1,2,3,35,2,1,45.0,0.75,3,0,0,1,1,2.5,528
14001,16,2,3,5,12,3,1,35.666666666666664,0.8333333333333334,3,0,0,1,2,2.6666666666666665,858
14002,0,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,0
14003,12,4,0,3,21,0,0,0.0,0.0,3,0,0,0,0,0.0,755
14004,15,5,1,5,20,1,0,32.0,1.0,1,0,0,0,1,3.0,1181
14005,20,6,2,7,35,2,3,43.5,0.625,3,0,1,0,1,2.0,1387
14006,22,7,3,9,12,3,3,43.333333333333336,0.75,0,0,1,0,2,2.3333333333333335,1748
14007,25,10,4,13,8,3,4,42.25,0.5625,1,1,1,0,2,1.75,2350
14008,25,10,5,13,8,4,6,45.8,0.5166666666666667,3,1,2,0,2,1.6,2415
14009,25,10,6,13,8,5,6,42.0,0.5972222222222222,3,1,2,0,3,1.8333333333333333,2445
14010,25,10,7,13,8,6,6,40.285714285714285,0.6547619047619049,3,1,2,0,4,2.0,2475
14011,27,15,8,17,8,7,6,39.25,0.6979166666666667,3,1,2,0,5,2.125,3406
14012,35,23,9,22,8,8,6,37.22222222222222,0.7314814814814815,3,1,2,0,6,2.2222222222222223,4471
14013,37,24,10,23,21,9,6,36.1,0.7583333333333334,2,1,2,0,7,2.3,4782
14014,37,24,12,23,21,10,7,33.333333333333336,0.6736111111111112,3,2,2,1,7,2.0833333333333335,4839
14015,40,25,13,25,20,11,7,33.53846153846154,0.6987179487179488,1,2,2,1,8,2.1538461538461537,5478
14016,46,26,14,27,35,12,9,40.5,0.6726190476190477,3,2,3,1,8,2.0714285714285716,5912
14017,48,28,15,29,12,13,9,39.93333333333333,0.6944444444444445,0,2,3,1,9,2.1333333333333333,6302
14018,6,0,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,6
14019,7,0,1,0,20,1,0,27.0,1.0,3,0,0,0,1,3.0,47
14020,5,0,0,0,35,0,0,0.0,0.0,2,0,0,0,0,0.0,5
14021,18,4,1,2,8,1,1,37.0,0.5,1,0,0,1,0,2.0,1966
14022,20,4,3,3,35,2,3,38.666666666666664,0.27777777777777773,3,1,1,1,0,1.0,2276
14023,21,5,4,4,12,3,3,34.5,0.4583333333333333,0,1,1,1,1,1.5,2706
14024,22,6,5,5,8,3,11,39.2,0.36666666666666664,2,2,1,1,1,1.2,4245
14025,29,6,6,6,35,4,12,39.0,0.38888888888888884,1,2,1,2,1,1.3333333333333333,4451
14026,30,7,7,7,12,5,14,45.57142857142857,0.38095238095238093,0,2,2,2,1,1.2857142857142858,4602
14027,38,14,8,15,35,5,17,42.875,0.3333333333333333,3,3,2,2,1,1.125,7852
14028,41,16,9,17,21,6,17,40.55555555555556,0.4074074074074074,3,3,2,2,2,1.3333333333333333,8413
14029,43,17,11,19,20,7,17,36.63636363636363,0.4242424242424242,0,4,2,2,3,1.3636363636363635,9391
14030,45,19,12,22,35,7,22,37.583333333333336,0.38888888888888884,1,5,2,2,3,1.25,10235
14031,62,23,13,34,35,8,24,37.53846153846154,0.3846153846153845,3,5,3,2,3,1.2307692307692308,12528
14032,5,2,0,5,8,0,0,0.0,0.0,3,0,0,0,0,0.0,1078
14033,8,3,1,8,35,1,0,6758.0,1.0,3,0,0,0,1,3.0,1522
14034,8,3,2,8,35,2,0,3395.0,1.0,3,0,0,0,2,3.0,1552
14035,10,4,3,10,12,3,0,2268.6666666666665,1.0,0,0,0,0,3,3.0,2119
14036,12,6,4,11,21,3,1,1710.0,0.75,3,1,0,0,3,2.25,2597
14037,13,7,5,13,20,4,1,1371.2,0.8,1,1,0,0,4,2.4,3011
14038,15,12,6,14,8,5,7,1158.3333333333333,0.6904761904761906,3,1,1,0,4,2.1666666666666665,3559
14039,17,14,7,16,8,6,7,996.4285714285714,0.7346938775510204,3,1,1,0,5,2.2857142857142856,4180
14040,19,15,8,18,35,7,7,873.875,0.7678571428571429,3,1,1,0,6,2.375,4653
14041,20,17,9,20,12,8,7,780.1111111111111,0.7936507936507937,2,1,1,0,7,2.4444444444444446,5202
14042,23,18,10,23,35,9,8,707.5,0.7642857142857143,3,1,1,1,7,2.4,5563
14043,9,3,0,2,21,0,0,0.0,0.0,0,0,0,0,0,0.0,613
14044,10,4,1,3,20,0,1,37.0,0.0,0,1,0,0,0,0.0,828
14045,10,5,2,5,8,0,3,35.0,0.0,0,2,0,0,0,0.0,1225
14046,3,0,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,3
14047,4,0,1,0,20,1,0,40.0,1.0,0,0,0,0,1,3.0,57
14048,6,0,2,0,8,1,10,78.5,0.5,3,1,0,0,1,1.5,205
14049,8,0,3,0,35,2,10,64.33333333333333,0.6666666666666666,3,1,0,0,2,2.0,250
14050,9,1,4,0,12,3,10,52.25,0.75,1,1,0,0,3,2.25,476
14051,3,6,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,999
14052,2,2,0,4,20,0,0,0.0,0.0,0,0,0,0,0,0.0,507
14053,2,2,1,4,20,0,2,26.0,0.0,1,1,0,0,0,0.0,531
14054,3,5,2,8,8,1,4,34.0,0.16666666666666666,2,1,1,0,0,0.5,1185
14055,5,5,3,10,35,2,5,29.666666666666668,0.27777777777777773,3,1,1,1,0,1.0,1468
14056,2,1,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,126
14057,3,2,2,0,8,1,0,28.0,0.5,2,1,0,0,1,1.5,329
14058,3,2,3,0,35,2,1,55.0,0.5,3,1,0,1,1,1.6666666666666667,418
14059,4,2,4,2,12,3,1,48.75,0.625,3,1,0,1,2,2.0,1083
14060,4,2,0,2,12,0,0,0.0,0.0,0,0,0,0,0,0.0,304
14061,30,13,0,9,8,0,0,0.0,0.0,2,0,0,0,0,0.0,2878
14062,30,13,1,9,8,1,1,61.0,0.5,3,0,0,1,0,2.0,2953
14063,31,13,2,9,8,2,1,45.5,0.75,3,0,0,1,1,2.5,2994
14064,3,2,2,0,21,0,0,6.0,0.0,3,2,0,0,0,0.0,60
14065,4,2,3,0,20,1,0,18.0,0.3333333333333333,0,2,0,0,1,1.0,93
14066,7,2,4,0,35,1,6,25.25,0.25,1,3,0,0,1,0.75,159
14067,8,3,5,0,12,2,8,27.2,0.26666666666666666,2,3,1,0,1,0.8,224
14068,10,5,6,0,8,3,9,26.166666666666668,0.3055555555555555,1,3,1,1,1,1.0,347
14069,10,5,7,0,8,4,14,26.571428571428573,0.2857142857142857,1,3,2,1,1,1.0,394
14070,11,4,0,1,8,0,0,0.0,0.0,0,0,0,0,0,0.0,548
14071,3,3,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,556
14072,3,3,1,2,8,1,0,28.0,1.0,3,0,0,0,1,3.0,585
14073,3,3,2,2,8,2,0,26.0,1.0,3,0,0,0,2,3.0,611
14074,3,3,3,2,8,3,0,23.666666666666668,1.0,3,0,0,0,3,3.0,637
